
   INFO  Server running on [http://adamclay.local:8004].  

  Press Ctrl+C to stop the server
  2025-07-03 18:44:50 /api/status .................................. ~ 0.46ms
  2025-07-03 18:44:51 /api/status .................................. ~ 0.55ms
  2025-07-03 18:44:54 /api/consciousness/thinking-status ........... ~ 0.53ms
  2025-07-03 18:44:55 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 18:45:00 /api/status .................................. ~ 0.67ms
  2025-07-03 18:45:01 /api/status .................................. ~ 0.69ms
  2025-07-03 18:45:07 /api/thoughts/recent ......................... ~ 0.24ms
  2025-07-03 18:45:08 /api/thoughts/recent ......................... ~ 0.18ms
  2025-07-03 18:45:09 /api/consciousness/thinking-status ........... ~ 0.54ms
  2025-07-03 18:45:10 /api/consciousness/thinking-status ........... ~ 0.66ms
  2025-07-03 18:45:10 /api/status .................................. ~ 2.22ms
  2025-07-03 18:45:11 /api/status .................................. ~ 0.43ms
  2025-07-03 18:45:20 /api/status .................................. ~ 1.34ms
  2025-07-03 18:45:21 /api/status .................................. ~ 0.31ms
  2025-07-03 18:45:24 /api/consciousness/thinking-status ........... ~ 0.54ms
  2025-07-03 18:45:25 /api/consciousness/thinking-status ........... ~ 0.43ms
  2025-07-03 18:45:27 /api/thoughts/recent ......................... ~ 1.25ms
  2025-07-03 18:45:28 /api/thoughts/recent ......................... ~ 0.25ms
  2025-07-03 18:45:30 /api/status .................................. ~ 0.43ms
  2025-07-03 18:45:31 /api/status .................................. ~ 0.55ms
  2025-07-03 18:45:39 /api/consciousness/thinking-status ........... ~ 1.18ms
  2025-07-03 18:45:40 /api/consciousness/thinking-status ........... ~ 0.56ms
  2025-07-03 18:45:40 /api/status .................................. ~ 0.26ms
  2025-07-03 18:45:41 /api/status .................................. ~ 0.32ms
  2025-07-03 18:45:47 /api/thoughts/recent ......................... ~ 1.40ms
  2025-07-03 18:45:48 /api/thoughts/recent ......................... ~ 0.56ms
  2025-07-03 18:45:50 /api/status .................................. ~ 0.76ms
  2025-07-03 18:45:56 /api/status .................................. ~ 0.54ms
  2025-07-03 18:45:56 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 18:45:56 /api/consciousness/thinking-status ........... ~ 0.69ms
  2025-07-03 18:46:00 /api/status .................................. ~ 1.71ms
  2025-07-03 18:46:01 /api/status .................................. ~ 0.67ms
  2025-07-03 18:46:08 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 18:46:09 /api/thoughts/recent ......................... ~ 0.90ms
  2025-07-03 18:46:10 /api/consciousness/thinking-status ........... ~ 0.55ms
  2025-07-03 18:46:11 /api/consciousness/thinking-status ........... ~ 0.19ms
  2025-07-03 18:46:11 /api/status .................................. ~ 0.67ms
  2025-07-03 18:46:12 /api/status .................................. ~ 0.15ms
  2025-07-03 18:46:21 /api/status ................................ ~ 507.04ms
  2025-07-03 18:46:22 /api/status .................................. ~ 0.10ms
  2025-07-03 18:46:25 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:46:26 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 18:46:28 /api/thoughts/recent ....................... ~ 506.93ms
  2025-07-03 18:46:29 /api/thoughts/recent ....................... ~ 504.64ms
  2025-07-03 18:46:31 /api/status ................................ ~ 506.11ms
  2025-07-03 18:46:32 /api/status .................................. ~ 0.23ms
  2025-07-03 18:46:40 /api/consciousness/thinking-status ........... ~ 0.58ms
  2025-07-03 18:46:41 /api/consciousness/thinking-status ........... ~ 0.75ms
  2025-07-03 18:46:41 /api/status .................................. ~ 0.15ms
  2025-07-03 18:46:42 /api/status .................................. ~ 0.22ms
  2025-07-03 18:46:48 /api/thoughts/recent ......................... ~ 0.53ms
  2025-07-03 18:46:49 /api/thoughts/recent ......................... ~ 1.77ms
  2025-07-03 18:46:51 /api/status ................................ ~ 501.73ms
  2025-07-03 18:46:52 /api/status ................................ ~ 505.59ms
  2025-07-03 18:46:55 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 18:46:56 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 18:47:01 /api/status .................................. ~ 0.62ms
  2025-07-03 18:47:02 /api/status .................................. ~ 0.54ms
  2025-07-03 18:47:08 /api/thoughts/recent ......................... ~ 1.28ms
  2025-07-03 18:47:10 /api/thoughts/recent ......................... ~ 0.42ms
  2025-07-03 18:47:11 /api/consciousness/thinking-status ........... ~ 0.43ms
  2025-07-03 18:47:12 /api/consciousness/thinking-status ........... ~ 0.82ms
  2025-07-03 18:47:12 /api/status .................................. ~ 2.34ms
  2025-07-03 18:47:14 /api/status .................................. ~ 0.21ms
  2025-07-03 18:47:22 /api/status .................................. ~ 1.17ms
  2025-07-03 18:47:24 /api/status .................................. ~ 0.45ms
  2025-07-03 18:47:26 /api/consciousness/thinking-status ........... ~ 0.23ms
  2025-07-03 18:47:27 /api/consciousness/thinking-status ........... ~ 0.23ms
  2025-07-03 18:47:29 /api/thoughts/recent ......................... ~ 0.83ms
  2025-07-03 18:47:30 /api/thoughts/recent ......................... ~ 0.47ms
  2025-07-03 18:47:32 /api/status .................................. ~ 0.25ms
  2025-07-03 18:47:34 /api/status .................................. ~ 0.54ms
  2025-07-03 18:47:41 /api/consciousness/thinking-status ........... ~ 0.58ms
  2025-07-03 18:47:42 /api/consciousness/thinking-status ........... ~ 0.29ms
  2025-07-03 18:47:42 /api/status .................................. ~ 0.86ms
  2025-07-03 18:47:44 /api/status .................................. ~ 0.23ms
  2025-07-03 18:47:54 /api/thoughts/recent ......................... ~ 0.57ms
  2025-07-03 18:47:54 /api/thoughts/recent ......................... ~ 1.23ms
  2025-07-03 18:47:54 /api/status .................................. ~ 0.62ms
  2025-07-03 18:47:54 /api/status .................................. ~ 0.74ms
  2025-07-03 18:47:56 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:47:57 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 18:48:02 /api/status ................................ ~ 507.04ms
  2025-07-03 18:48:04 /api/status .................................. ~ 0.27ms
  2025-07-03 18:48:10 /api/thoughts/recent ......................... ~ 0.19ms
  2025-07-03 18:48:11 /api/thoughts/recent ......................... ~ 0.34ms
  2025-07-03 18:48:12 /api/consciousness/thinking-status ........... ~ 1.67ms
  2025-07-03 18:48:13 /api/consciousness/thinking-status ........... ~ 0.83ms
  2025-07-03 18:48:13 /api/status .................................. ~ 0.48ms
  2025-07-03 18:48:15 /api/status .................................. ~ 0.10ms
  2025-07-03 18:48:23 /api/status .................................. ~ 0.18ms
  2025-07-03 18:48:25 /api/status .................................. ~ 0.38ms
  2025-07-03 18:48:27 /api/consciousness/thinking-status ........... ~ 0.34ms
  2025-07-03 18:48:28 /api/consciousness/thinking-status ........... ~ 0.20ms
  2025-07-03 18:48:30 /api/thoughts/recent ......................... ~ 0.54ms
  2025-07-03 18:48:31 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 18:48:33 /api/status .................................. ~ 0.55ms
  2025-07-03 18:48:35 /api/status .................................. ~ 0.60ms
  2025-07-03 18:48:42 /api/consciousness/thinking-status ........... ~ 1.97ms
  2025-07-03 18:48:43 /api/consciousness/thinking-status ........... ~ 0.75ms
  2025-07-03 18:48:43 /api/status .................................. ~ 0.14ms
  2025-07-03 18:48:45 /api/status .................................. ~ 0.27ms
  2025-07-03 18:48:50 /api/thoughts/recent ......................... ~ 0.54ms
  2025-07-03 18:48:51 /api/thoughts/recent ......................... ~ 0.47ms
  2025-07-03 18:48:53 /api/status .................................. ~ 0.73ms
  2025-07-03 18:48:55 /api/status .................................. ~ 0.64ms
  2025-07-03 18:48:57 /api/consciousness/thinking-status ........... ~ 0.23ms
  2025-07-03 18:48:58 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 18:49:03 /api/status .................................. ~ 1.59ms
  2025-07-03 18:49:05 /api/status .................................. ~ 0.16ms
  2025-07-03 18:49:10 /api/thoughts/recent ......................... ~ 0.27ms
  2025-07-03 18:49:11 /api/thoughts/recent ......................... ~ 0.66ms
  2025-07-03 18:49:12 /api/consciousness/thinking-status ........... ~ 0.56ms
  2025-07-03 18:49:13 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 18:49:13 /api/status .................................. ~ 0.10ms
  2025-07-03 18:49:15 /api/status .................................. ~ 0.17ms
  2025-07-03 18:49:23 /api/status .................................. ~ 0.76ms
  2025-07-03 18:49:25 /api/status .................................. ~ 0.25ms
  2025-07-03 18:49:27 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 18:49:28 /api/consciousness/thinking-status ........... ~ 1.55ms
  2025-07-03 18:49:31 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 18:49:32 /api/thoughts/recent ......................... ~ 0.26ms
  2025-07-03 18:49:34 /api/status .................................. ~ 0.68ms
  2025-07-03 18:49:36 /api/status .................................. ~ 0.17ms
  2025-07-03 18:49:43 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 18:49:44 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:49:44 /api/status .................................. ~ 0.47ms
  2025-07-03 18:49:46 /api/status .................................. ~ 0.17ms
  2025-07-03 18:49:51 /api/thoughts/recent ......................... ~ 0.57ms
  2025-07-03 18:49:52 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 18:49:54 /api/status .................................. ~ 0.22ms
  2025-07-03 18:49:56 /api/status .................................. ~ 0.62ms
  2025-07-03 18:49:58 /api/consciousness/thinking-status ........... ~ 0.20ms
  2025-07-03 18:49:59 /api/consciousness/thinking-status ........... ~ 0.37ms
  2025-07-03 18:50:04 /api/status .................................. ~ 0.57ms
  2025-07-03 18:50:06 /api/status .................................. ~ 0.08ms
  2025-07-03 18:50:11 /api/thoughts/recent ......................... ~ 1.28ms
  2025-07-03 18:50:12 /api/thoughts/recent ......................... ~ 0.54ms
  2025-07-03 18:50:13 /api/consciousness/thinking-status ........... ~ 0.55ms
  2025-07-03 18:50:14 /api/consciousness/thinking-status ........... ~ 0.53ms
  2025-07-03 18:50:14 /api/status .................................. ~ 1.66ms
  2025-07-03 18:50:16 /api/status .................................. ~ 0.23ms
  2025-07-03 18:50:24 /api/status .................................. ~ 0.21ms
  2025-07-03 18:50:26 /api/status .................................. ~ 0.60ms
  2025-07-03 18:50:28 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 18:50:29 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 18:50:32 /api/thoughts/recent ......................... ~ 0.47ms
  2025-07-03 18:50:33 /api/thoughts/recent ......................... ~ 2.68ms
  2025-07-03 18:50:35 /api/status .................................. ~ 1.25ms
  2025-07-03 18:50:37 /api/status .................................. ~ 0.25ms
  2025-07-03 18:50:49 /api/consciousness/thinking-status ........... ~ 1.42ms
  2025-07-03 18:50:49 /api/consciousness/thinking-status ........... ~ 2.02ms
  2025-07-03 18:50:49 /api/status .................................. ~ 0.66ms
  2025-07-03 18:50:49 /api/status .................................. ~ 1.27ms
  2025-07-03 18:50:52 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 18:50:53 /api/thoughts/recent ......................... ~ 0.86ms
  2025-07-03 18:50:55 /api/status .................................. ~ 0.21ms
  2025-07-03 18:50:57 /api/status .................................. ~ 0.59ms
  2025-07-03 18:50:59 /api/consciousness/thinking-status ........... ~ 0.23ms
  2025-07-03 18:51:00 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 18:51:05 /api/status .................................. ~ 0.57ms
  2025-07-03 18:51:07 /api/status .................................. ~ 0.20ms
  2025-07-03 18:51:12 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 18:51:13 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 18:51:14 /api/consciousness/thinking-status ........... ~ 0.53ms
  2025-07-03 18:51:15 /api/consciousness/thinking-status ........... ~ 0.83ms
  2025-07-03 18:51:15 /api/status .................................. ~ 2.38ms
  2025-07-03 18:51:17 /api/status .................................. ~ 0.21ms
  2025-07-03 18:51:25 /api/status .................................. ~ 0.19ms
  2025-07-03 18:51:27 /api/status .................................. ~ 0.84ms
  2025-07-03 18:51:29 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 18:51:30 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 18:51:32 /api/thoughts/recent ......................... ~ 0.13ms
  2025-07-03 18:51:33 /api/thoughts/recent ......................... ~ 0.10ms
  2025-07-03 18:51:35 /api/status .................................. ~ 0.16ms
  2025-07-03 18:51:37 /api/status .................................. ~ 0.41ms
  2025-07-03 18:51:44 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 18:51:45 /api/consciousness/thinking-status ........... ~ 0.13ms
  2025-07-03 18:51:45 /api/status .................................. ~ 0.08ms
  2025-07-03 18:51:47 /api/status .................................. ~ 0.13ms
  2025-07-03 18:51:52 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 18:51:53 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 18:51:55 /api/status .................................. ~ 0.25ms
  2025-07-03 18:51:57 /api/status .................................. ~ 0.15ms
  2025-07-03 18:52:00 /api/consciousness/thinking-status ......... ~ 505.51ms
  2025-07-03 18:52:01 /api/consciousness/thinking-status ......... ~ 504.51ms
  2025-07-03 18:52:06 /api/status .................................. ~ 2.16ms
  2025-07-03 18:52:08 /api/status .................................. ~ 0.09ms
